id,state,name,address_line1,address_line2,city,district,pin_code
27312,Telangana,"KLR College of Pharmacy, Paloncha, Khammam District",Contractors Colony,Paloncha,Paloncha,Khammam,507115
9738,Chhatisgarh,"Govt. Vijay Bhushan Sighdeo Girls College, Jashpur Nagar",TAPKARA ROAD JASHPUR,TAPKARA ROAD JASHPUR,JASHPUR,Jashpur,496331
45269,Madhya Pradesh,"COLLEGE OF AGRICULTURE, INDORE",OLD SEHORE ROAD,RESIDENCY AREA,INDORE,Indore,452001
22341,Chhatisgarh,"Govt.Art., Sc. & Comm. College, Dharamjaigarh, Distt.-Raigarh","Govt Arts, Science & Commerce College Kharisa Road",Dharamjaigarh,Raigarh,Raigarh,496001
29589,Bihar,"P.Sc. College, Madhepura",Madhepura Ward No. 04,"College Chowk , Madhepura",Madhepura,Madhepura,852113
45358,West Bengal,"FALAKATA COLLEGE, JALPAIGURI",FALAKATA,"FALAKATA, PIN-735211",NA,Jalpaiguri,735211
22232,Punjab,"Guru Teg Bahadur College for Women Village Lehal Khurd, Lehragagga, Sangrur","Moonak Road,",Lehal Khurd,Lehragaga,Sangrur,148031
45353,West Bengal,"ACHARYA PRAFULLA CHANDRA ROY GOVERNMENT COLLEGE, SILIGURI, JALPAIGURI","Himachal Vihar, Matigara",NA,Siliguri,Darjiling,734010
6509,Puducherry,Bharathidasan Govt. College for Women,M.G.Road,Muthialpet,Puducherry,Puducherry,605003
8440,Assam,U.M.K.College P.O. Ratanpur-Miri,UMK College,Ratanpur Miri (Majuli),Jorhat,Jorhat,785105
19760,Telangana,CMR Engineering College,KANDLAKOYA(V),MEDCHAL ROAD,HYDERABAD,Rangareddy,501401
35219,Madhya Pradesh,"Manjula K Ponda College of Management, Bhopal","New Chouksey Nagar, Berasia Road, Lambakheda, Bhopal",Pin-462038,Bhopal,Bhopal,462038
49383,Uttar Pradesh,"MOHAMMED UMAR AMJADIA MAHAVIDYALAYA, PATKHAULI, SAFDEIYAN KALAN, BASTI",vill patkhauli,Sabdeya kalan,Basti,Basti,272002
35115,Madhya Pradesh,"Anand Institute of Management(BEd), Barkheda Nahu Neelbad, Bhopal",Ashirwad Nagar,Barkheda Nathu Road Neelbad,Bhopal,Bhopal,462044
31887,Madhya Pradesh,"GOVT.COLLEGE, SATNA",NIRALA PARISHAR,REWA ROAD,SATNA,Satna,485001
48490,Tamil Nadu,"Government Arts and Science College, Kangeyam",Rajaji Street,Opp. Indian Bank,Kangeyam,Tiruppur,638701
50763,West Bengal,COALFIELD COLLEGE OF EDUCATION,"VILL. & P.O- PANDAVESWAR, P.S- PANDAVESWAR, PIN- 713346",NEAR NH 60,PANDAVESWAR,Barddhaman,713346
50787,West Bengal,"ST XAVIERÂ’S COLLEGE, BURDWAN","ST.XAVIER'S ROAD, KANAINATSHAL",SRIPALLY,BURDWAN,Barddhaman,713103
18993,Bihar,"J.S.College, Chandaul, Sitamarhi",BELSAND,SITAMARHI,SITAMARHI,Sitamarhi,843316
45422,Tamil Nadu,"K.K. COLLEGE OF PHARMACY (Inst. Code - 056), CHENNAI",1/161 SANKARALINGANAR ROAD,GERUGAMBAKKAM,CHENNAI,Chennai,600128
40426,Karnataka,Shekar College of Nursing,"NO 93 H.D.Halli,bannerghath main road,gottigree post",-,bangalore,Bangalore,560083
47695,West Bengal,"DR SARVEPALLI RADHAKRISHNAN TEACHERs TRAINING COLLEGE, MURSHIDABAD","P.O.+P.S.-DAULATABAD, BERHAMPOUR,DIST- MURSHIDABAD.","P.O.+P.S.-DAULATABAD, BERHAMPOUR,DIST- MURSHIDABAD.",BERHAMPORE,Murshidabad,742302
52759,Karnataka,shri Basaveshwar Arts and Commerce first grade College Hidkal Dam,Hidkal Dam-591107,Bustand Road,Hukkeri,Belgaum,591107
50928,Chhatisgarh,Reliance Institute of Nursing,In Front of Power House,Bastar Raipur Road,Dhamtari,Dhamtari,493773
21665,Chhatisgarh,Govt College Kurud,Sant Guru Ghasidas Govt. P.G. College,Sanjay Nagar,Kurud,Dhamtari,493663
53317,Telangana,ASHOKA SCHOOL OF PLANNING AND ARCHITECTURE,Malkapur Village,Choutuppal Mandal,NA,Rangareddy,508252
39603,Odisha,"VISWASS College of Nursing, Plot No. 474, Pitapalli Square, Kumarbasta, Khurda",Plot no 474,Pitapalli Square,Khordha,Khordha,752055
21751,Chhatisgarh,Govt. K. L. Art. & Comm. College Bagbahara,Govt. K. L. Art. & Comm. College Bagbahara,Dist-Mahasamund C.G,Bagbahara,Mahasamund,493449
25253,Rajasthan,Anand International College of Engeering,"814,Kanota Agra Road",303012,Jaipur,Jaipur,303012
53759,Uttar Pradesh,RAM NIVAS MAHAVIDYALAYA,RAM NIVAS MAHAVIDYALAYA,NA,NA,Farrukhabad,209601
35307,Madhya Pradesh,"Netaji Subhash Chandra Bose College, Sarni, Betul",NSCB COLLEGE SARNI,NEAR MATA MADIR WARD NO. 1,SARNI,Betul,460447
52581,Gujarat,SAL SCHOOL OF ARCHITECTURE (356),Opp. Science City,"Sola-Bhadaj Road,",Ahmedabad,Ahmadabad,380060
45497,Tamil Nadu,"Dr.A.RAMACHANDRAN'S DOANETES HOSPITAL & INDIA DIABETES RESEARCH FOUNDATION (Inst. Code - 433), CHENNAI",No. 28 Marshalls Road,Egmore,Chennai 600008,Chennai,600008
39631,Odisha,"VISWASS, Plot No. 474, Pitapalli Square, Kumarbasta, Khurda","Plot No. 474, Pitapalli Square",Kumarbasta,NA,Khordha,752055
30844,Goa,Victor Medical & Research Foundation College of Nursing C/o Apollo Victor Hospital Malbhat Margao,VMRF College of Nursing,"c/o Apollo Victor Hospital, Malbhat",Margao,South Goa,403601
20660,Karnataka,"BES College of Arts and Commerce(Evening), 4th block, Jayanagar, Bangalore-11",16th main,"4th Block, Jayanagar,",Bangalore,Bangalore,560011
49425,Uttar Pradesh,"SADGURU RAMASHRAY DAS MAHAVIDYALAYA, PALI, BANSGAON, GORAKHPUR",VILL POST PALI,BANSGAON,GORAKHPUR,Gorakhpur,273403
19276,Madhya Pradesh,"Govt. Science College, Pandhurana",At- Amaravati road Near I.T.I. Pandhurna,Apposite Swarna Factory Pandhurna,Pandhurna,Chhindwara,480334
51032,Karnataka,"MANORAMA COLLEGE OF COMMERCE , KC RANI ROAD, VIDYANAGAR, GADAG.","K.C.Rani Road, Near Hatalageri Naka","Vidyanagar, Masari",Gadag,Gadag,582101
33195,Telangana,"NALANDA DEGREE COLLEGE, NALGONDA","R.P.ROAD ,NALGONDA",NA,NALGONDA,Nalgonda,508001
21735,Chhatisgarh,Govt. College Arjunda,Village and Post Arjunda,Tahsil Gunderdehi,Arjunda,Durg,491225
9719,Chhatisgarh,"Govt.Revti Raman Mishra College, Surajpur",Principal,Govt.College Surajpur,Surajpur,Surguja,497229
30817,Goa,Goa Dental College & Hospital Bambolim,Rajiv Gandi Medical Complex Bambolim Goa,post box number,Bambolim,North Goa,403001
53692,Madhya Pradesh,CHRIST COLLEGE (B. ED. ),"NH-12, KACHNARIYA",BHOPAL BYPASS ROAD,BIAORA,Rajgarh,465674
44383,Jharkhand,"SINDRI COLLEGE, SINDRI, DHANBAD",At/PO -SINDRI,NA,SINDRI,Dhanbad,828122
29698,Madhya Pradesh,"Sardar Vallabh Bhai Patel Shiksha College, Sendhwa",SHIV COLONY,NIWALI ROAD,SENDHWA,Barwani,451666
27843,Karnataka,B235 Bodhi Vriksha Degree College Humnabad,"opp SVET ITI COLLEGE , Kallur Road Humnabad,Bidar",NA,"Humnabad,",Bidar,585330
43400,West Bengal,Barrackpore Rastraguru Surendranath College,"6, Riverside Road & 85, Middle Road",Barrackpore,Barrackpore,North Twenty Four Parganas,700120
8617,Karnataka,"Govt., First Grade College, Tekkalakote - 583122.",Tekkalakote,NA,Bellary,Bellary,583122
39062,Rajasthan,"Maharaja Shri Agrasen Kanya Mahavidyalaya, Bharatpur",RUDAWAL ROAD,UCHCHAIN,UCHCHAIN,Bharatpur,321302
35281,Madhya Pradesh,"Princeton College, Bareli, Raisen",Chainpur Road,NA,Bareli,Raisen,464668
48939,Uttar Pradesh,NATHAN BANO BABU KHAN JANATA DEGREE COLLEGE,PALI,PALI,HARDOI,Hardoi,241123
22402,Chhatisgarh,"Mamatamai Minimata Sc. College, Lormi, Bilaspur",Mahamayapara Ward No.1,"Near SC Hostel, Lormi",Lormi,Bilaspur,495115
12490,Uttar Pradesh,"SMT. AMTUNNA BANO MAHILA MAHAVIDYALAYA, GURSAHAIGANJ,","RAMGANJ,GURSAHAIGANJ,",KANNAUJ,"GURSAHAIGANJ,",Kannauj,209722
44967,Telangana,"MAK COLLEGE OF PHARMACY, CHILKOOR","#6-195/1, Beside JBIT, Chilkoor Village, Moinabad Main Road","Moinabad Mandal, Ranga Reddy District",Ranga Reddy,Rangareddy,500075
21921,Uttrakhand,"Govt. P G College, Gangolihat",GOVT. DEGREE COLLEGE,GANGOLIHAT,GANGOLIHAT,Pithoragarh,262522
26313,Andhra Pradesh,"SBSYM Degree College,",KOTHAPETA,NEAR NAGASAI TEMPLE,KURNOOL,Kurnool,518004
48240,Chhatisgarh,"GOVERNMENT COLLEGE, KOTRI",Kotri P.O. Kotri,Kotri P.O. Kotri Teh. Lormi Dist. Mungeli,Mungeli,Bilaspur,495115
19814,Telangana,Teja College of Pharmacy,Behind TSRTC Bus Depot,Bhavani Nagar,Kodad,Nalgonda,508206
39059,Rajasthan,"Maa Kasturba Gandhi Mahila College, Bharatpur","101, Old Industrial Area","Mathura Jaghina Road,",Bharatpur,Bharatpur,321001
21437,Jammu and Kashmir,"Govt. Degree College Gurez, Kashmir",Wanpora,Gurez,Srinagar,Bandipore,193503
53220,Karnataka,"smt,Mangala Kadappanna.Magadum Arts And Commerce First Grade College Snkeshwar",nidasoshi road,SANKESHWAR,SANKESHWAR,Belgaum,591313
24716,Andhra Pradesh,"PRR & VS Govt. Degree College, Vidavalur",Vidavalluru (post) & (Mandal),Beside Electrical Sub-station,VIDAVALUR-524318,Sri Potti Sriramulu Nellore,524318
48004,Madhya Pradesh,GREEN FIELD COLLEGE OF VOCATIONAL STUDIES,Rishabh Vihar Colony Ashta,Rishabh Vihar Colony Ashta,Ashta,Sehore,466116
52518,Telangana,ST JOHNS COLLEGE OF EDUCATION,OPP AG COLLEGE,KHAMMAM ROAD,ASWARAOPETA,Khammam,507301
53839,Uttar Pradesh,SAI LAW COLLEGE,BELHARA ROAD,"VILLAGE- BIHURI, POST- MITHWARA",FATEHPUR,Bara Banki,225305
33265,Telangana,"SLNS DEGREE COLLEGE, ALAIR",ALER,SANTHOSHIMATHA TEMPLE,ALER,Nalgonda,508101
30302,Andhra Pradesh,"Govt. Degree College, Mydukur.","M.E.O. Office Campus, M.P.P.School Building",Sainadhapuram,Mydukur - 516172,Y.S.R.,516172
21512,Telangana,"PRAGATHI DEGREE COLLEGE, GOPALRAO PET, RAMADUGU",GOPALRAOPET,RAMADUGU MANDAL,KARIMNAGAR,Karimnagar,505531
47344,Madhya Pradesh,BALAGHAT SNATAK COLLEGE,"At. Post - Garra, Dist - Balaghat","At. Post - Garra, Dist - Balaghat",Balaghat,Balaghat,481001
29339,Punjab,"Baba Kundan Rural College Of Education, Kulliawal",RISHI NAGAR ADJACENT TO SARPANCH COLONY,KULLIAWAL JAMALPUR LUDHIANA,LUDHIANA,Ludhiana,141010
21066,Karnataka,"Indiranagar Evening college, IInd Main,Indiranagar,Bangalore-38","5TH MAIN ,9TH CROSS",INDRANAGAR 1ST STAGE,BANGALORE,Bangalore,560038
39441,Odisha,"Anchalika Science College, Ballipadar",AT/PO-BALLIPADAR,NA,BALLIPADAR,Ganjam,761117
29633,Bihar,"B. D. College, Barsoi",Barsoi,Barsoi,Katihar,Katihar,855102
8576,Karnataka,"Kotturswamy College of Teacher Education, Bellary - 583 103.",Y.Nagesha Shastry Nagar,Kappagal Road,Bellary,Bellary,583103
13319,Uttar Pradesh,Lakshya Institute of Management & Information Technology,8 KM. POWAYAN ROAD,VILLAGE ADAMPUR,SHAHJAHANPUR,Shahjahanpur,242001
8434,Assam,Namrup College P.O.Namrup-786623,"Namrup college, P.O. Parbatpur",NA,Namrup,Dibrugarh,786623
52151,Kerala,SANKAR INSTITUTE OF SCIENCE TECHNOLOGY AND MANAGEMENT,THAZHAM SOUTH,CHATHANNOOR P.O,KOLLAM,Kollam,691572
44644,West Bengal,Vidyapati Bachelor Education College,Vidyasagar Sagar,Ashok Nagar,Asansol,Barddhaman,713304
44782,West Bengal,Rajendra Academy for Teacher Education,VILL + P.O - GOPALPUR,P.S- KANKSA,DURGAPUR,Barddhaman,713212
52933,Madhya Pradesh,rvs bed college plot no 53 hamirpura porsa morena,porsa,porsa,porsa,Morena,476115
51096,Uttar Pradesh,"Sharda Devi Mahavidyalaya, Kamhari, Chandauli",KAMHARI JANAULI CHANDAULI,KAMHARI JANAULI CHANDAULI,CHANDAULI,Chandauli,232106
21381,Odisha,Babamani College (+3),"PALASAHI,BETALIGAON,DHUSURI",AT-PALASAHI PO-BETALIGAON VIA-DHUSURI,BHADRAK,Bhadrak,756119
29839,Madhya Pradesh,"Arihant Homeopathic Medical College & Hospital, Sendhwa",A B ROAD,SENDHWA,SEDNWHA,Barwani,451666
39435,Odisha,"N.B.C. College, Kendupadar",AT/PO- KENDUPADAR,VIA- NIMINA,NA,Ganjam,761122
39509,Odisha,"Maniabadha College,Cuttack",AT/PO - Manaiabandha,VIA - Nuapatna,NA,Cuttack,754035
35098,Madhya Pradesh,"Scope College, Bhopal",Scope Campus NH-12 Near Misrod,Hoshangabad Road Bhopal-462026,Bhopal,Bhopal,462026
53869,Madhya Pradesh,LYRICS ART AND MUSIC COLLAGE,SANKAT MOCHAN NAGAR,MORAR,GWALIOR,Gwalior,474006
51279,Uttar Pradesh,"Ram Lagan Girls Degree College, Amila, Mau",AMILA,AMILA,GHOSI,Mau,275301
47990,Madhya Pradesh,"ARYA BHATT COLLEGE OF TECHNOLOGY, UDAIPURA",J J ROAD,NH-12,UDAIPURA,Raisen,464770
34972,Madhya Pradesh,"SHRI GANESH SHANKAR COLLEGE , VIJAYPUR","SHRI GANESH SHANKAR COLLEGE , VIJAYPUR",VIJAYPUR,VIJAYPUR,Sheopur,476332
21579,Telangana,"VAAGESWARI DEGREE COLLEGE MUKARAMPURA ROAD, KARIMNAGAR",# 2-9-5,MUKARAMPURA,KARIMNAGAR,Karimnagar,505001
21105,Karnataka,"K.G.F Frist Grade College, Oorgam, K.G.F-563120, Kolar Dist.",K.G.F.FIRST GRADE COLLEGE,"OORGUAM , OORGUAM POST",KOLAR GOLD FIELDS 563210,Kolar,563120
12680,Uttar Pradesh,"SRI JALIM PRASAD MAHAVIDYALAYA, SHAHPUR, GANGAKHERA,",SHAHPUR,GANGAKHERA,HARDOI,Hardoi,241401
27860,Punjab,"Paradise College of Education, Gita Colony, Kala Sangian Road, Jalandhar.","Geeta Colony, Kala Sanghian Road, Jalandhar",NA,Jalandhar,Jalandhar,144002
50107,Uttar Pradesh,"SW SARJU PRASAD MAHAVIDYALAYA, CHAMRAHA",CHAMRAHA,NA,NA,Hardoi,241201
53187,Uttar Pradesh,"Maa Malti Devi Mahila Degree College, Pachdeora, Atrampur",PACHDEORA ATRAMPUR,PHAPHAMAU,ALLAHABAD,Allahabad,229412
52371,Punjab,"Punjab Institute of Technology, Mohali","Sec-115, Kharar - Banur Highway",NA,Mohali,Sahibzada Ajit Singh Nagar,140301
35298,Madhya Pradesh,"Crist College, Saint Paul School Campus, Anand Nagar, Bhopal",Anand Nagar P.B. No. 7,Piplani - 462022,Bhopal,Bhopal,462022
10247,Punjab,"DIPS Institute of Management & Technology, Jalandhar",Ramneek Avenue,"Pathankot Road,Nurpur",Jalandhar,Jalandhar,144012
12597,Uttar Pradesh,"ASHOK TIWARI EDILPURI DEGREE COLLEGE, SARAI AQUIL,",sarai akil,tehsil chail,kaushambi,Kaushambi,212207
34298,Maharashtra,"Rajkuwar B.B.A. B.C.A. College, Shivaji Putala.",NEAR MSEB DARGA ROAD JALNA,JALNA,JALNA,Jalna,431203
21349,Odisha,U.N. College,U.N.College,At/Po-Soro,Soro,Baleshwar,756045
17307,Assam,Madhya Kamrup College,"Subha, Chenga, Barpeta, Assam, PIN - 781305","Subha, Chenga, Barpeta, Assam, PIN- 781305",NA,Barpeta,781305
5929,Gujarat,Shri Sarvajanik Commerce College,"Civil Lines,",Godhra,Godhra,Panch Mahals,389001
45035,Karnataka,D522 SHRI JNANA GANGA DEGREE COLLEGE,NGO Colony Raichur,NGO Colony Raichur,Raichur,Raichur,584101
18558,Maharashtra,"Raje Dharmrao Arts Commerce College, Allapalli",Allapalli,Allapalli Road Aheri,Allapalli,Gadchiroli,442703
52382,West Bengal,"GOVERNMENT GENERAL DEGREE COLLEGE (HINDI MEDIUM), BANARHAT","Moraghat, P.o- Binnaguri",NA,Banarhat,Jalpaiguri,735203
22373,Chhatisgarh,"Govt. Indrajit Singh College, Akaltara",Govt. Dr.Indrajeet Sing College Akaltara,Akaltara (C.G.),Akaltara,Janjgir - Champa,495552
8504,Assam,S.M.D. Charing P.O. Charing-- 785661,"Principal & Secretary, SMD College",P.O Charing,Sivasagar,Sivasagar,785661
36784,Rajasthan,"Vivekanand Vidhya Ashram T.T. College, Katar Choti","Vivekanand Vidhya Ashram T.T.College, Katar Choti","Katar Chhoti, Tehsil- Bidasar","Katar Chhoti, Tehsil- Bidasar",Churu,331517
17007,Karnataka,"St. Agnes College, Mangalore-575002",P.B.No. 513,Bendore,Mangalore,Dakshina Kannada,575002
22854,Bihar,Patna Law College,Ranighat,P.O - Mahendru,Patna,Patna,800006
17661,Bihar,"CNB College, Hathiama, Sheikhpura",C.N.B college hathiyawan,"vill- hathiyama,po-hathiyama",sheikhpura,Sheikhpura,811105
6541,Puducherry,Arignar Anna Govt. Arts College,Nehru Nagar,Thalatheru (P.O),karaikal,Karaikal,609605
13540,Uttar Pradesh,"Krishak Mahavidyalay, Rajgarh, Mirzapur",Rajgarh Mirzapur,NA,NA,Mirzapur,231001
49747,Chhatisgarh,"GOVERNMENT NAVIN COLLEGE, SHANKARGARH",OFFICE PRINCIPAL,"GOVERNMENT NAVIN COLLEGE, SHANKARGARH",SHANKARGARH,Balrampur,497118
18994,Bihar,"Baba Bhutnath College, Bagaha","Ausani, Mangalpur",Bagaha-2,Bettiah,Pashchim Champaran,845105
32993,Chhatisgarh,"MARGDARSAN INSTITUTE COLLEGE OF NURSING, SHRI SARWESHWARI NAGAR, BAIKUNTHPUR",SHRI SARWESHWARI NAGAR,NADI ROAD,BAIKUNTHPUR,Koriya,497335
11583,Kerala,"Bishop Abraham Memorial College, Thuruthicaud 689 597","Thuruthicad,Pathanamthitta",Tiruvalla,Mallappally,Pathanamthitta,689597
13608,Uttar Pradesh,"Sri Ram Chandra Mahavidyalay, Trikalpur, Garwar, Ballia",TRIKALPUR,GARWAR,NA,Ballia,277121
9404,Manipur,Y.K. College,"Y.K. College, Wangjing",P.O. /P.S. Wangjing- 795148,Wangjing,Thoubal,795148
27178,Telangana,Sree Chaitanya Institute of Technological Sciences,LMD COLONY,THIMMAPOOR,KARIMNAGAR,Karimnagar,505527
31040,Punjab,"University College, Guru Har Sahai, Firozpur",MOHAN KE HITHAR,POST OFFICE-PINDI,GURU HAR SAHAI,Firozpur,152022
40992,Odisha,J.P.Sandhya Mahavidyalaya,"Hii Town,Bhawanipatna,Kalahandi,Odisha,Pin-766001",NA,BHAWANIPATNA,Kalahandi,766001
19759,Telangana,Malla Reddy Engineering College for women,"Maisammaguda, Dhulapally (Post Via Hakimet)",Secunderabad - 500 014,Hyderabad,Hyderabad,500100
39140,Rajasthan,"Mehta TT College, Jaipur","UDAIPURIYA, HARMARA",SIKAR ROAD,JAIPUR,Jaipur,302032
10562,Haryana,Ch. Kapoori Ram College of Education,Mahawati,Samalkha,Panipat,Panipat,132101
18080,Andhra Pradesh,"Dr. Samuel George Institute of Engineering & Technology, George Town, Darimadugum,(Post & Village) , Markapur(M), PIN-523 316.(CC-35)",POST BOX NO 09,DARIMADUGU VILLAGE,MARKAPUR,Prakasam,523316
45807,Tamil Nadu,"DEVENDRAR COLLEGE OF PHYSIOTHERAPY (Inst. Code - 140), TIRUNELVELI","THOOTHUKUDI MAIN ROAD, ARIYAKULAM",TIRUNELVELI - 627351,TIRUNELVELI,Tirunelveli,627351
21969,Telangana,"Dr. BRR Govt. College, Jadcherla","signal gadda,kalwakurthy road",NA,jadcherla,Mahbubnagar,509301
19900,Telangana,Swami Vivekananda Institute of Pharmaceutical Sciences,"Vangapally, Yadagirigutta, Nalgonda-Dist",vangapally,Bhongir,Nalgonda,508286
16544,Tamil Nadu,A R Engineering College,Vadakuchipalayam,Kappiyampuliyur Post,Villupuram,Viluppuram,605601
52492,Karnataka,S.G.M. DEGREE COLLEGE,RUDRAKSHIMATA,RAMPURA,MOLAKALMURU,Chitradurga,577540
41118,Tamil Nadu,Maharaja Arts and Science College,Neelambur,Arasur (Post),Coimbatore,Coimbatore,641407
14723,Tamil Nadu,S.T.Hindu College of Education,Desika Vinayagar Nagar,Nagercoil,Nagercoil,Kanniyakumari,629002
21773,Chhatisgarh,Pragati College Chowbey Colony,Central Avenue Choubey Colony Raipur,NA,Raipur,Raipur,492001
19737,Telangana,Rishi M.S. Institute of Engineering & Technology for Women,Rishi M.S. Institute of Engineering & Technology for Women,"Opp:JNTUH,Near Nizampet X Roads, Kukatpally, Hderabad-85",Hyderabad,Hyderabad,500085
47769,Uttar Pradesh,"SRI KOMIL SINGH S.D. MAHAVIDYALAYA,LADAITA,CHIBRAMAU",VILL LADAITA,POST NIGOH,CHHIBRAMAU,Kannauj,209721
33283,Telangana,"GOUTAMI DEGREE COLLEGE, BHONGIR",OPP: COURT SBH COMPLEX,MAIN ROAD,BHONGIR,Nalgonda,508116
33230,Telangana,"RAJARAM MEMORIAL DEGREE COLLEGE, SURYAPET",VIDYANAGAR COLONY BESIDE METRO HOSPITAL,NA,SURYAPET,Nalgonda,508213
9839,Karnataka,"Sidhartha Law College, Gulbarga.","Court Road, Gulbarga - 585 102","Court Road, Gulbarga - 585 102",Gulbarga,Gulbarga,585102
40418,Karnataka,Sarojini College of Nursing,"Soladevanahalli,",Hesraghatta main Road,Bangalorre,Bangalore,560090
8606,Karnataka,"V.V. Sangh's Sha Bhawarlal Babulal Nahar College of Education, Hospet - 583 201.",P.D.I.T. COLLEGE CAMPUS,T.B. DAM,HOPSET,Bellary,583225
22108,Punjab,"Maharaja Aggarsain College of Education, Jai Singh Wala, Bathinda",BADAL ROAD,JAI SINGH WALA,BHATINDA,Bathinda,151001
44734,West Bengal,Raniganj Institute of Computer & Information Science,"155/1,NH-60,NEAR ANANDALOK HOSPITAL",NA,Raniganj - 713358,Barddhaman,713358
11960,West Bengal,Bangabasi Morning College,"19 Raj Kumar Chakraborty Sarani, Kolkata - 700 009",NA,Kolkata,Kolkata,700009
29425,Punjab,"Govt College, Hoshiarpur","Principal, Govt. College, Hoshiarpur","Principal, Govt College, Hoshiarpur",Hoshiarpur,Hoshiarpur,146001
8561,Karnataka,"Smt. Sharadamma V. Kotabal BBM & BCA College, Koppal- 583231",Sri Gavimatha Campus Koppal,NA,koppal,Koppal,583231
48542,Maharashtra,K L E SOCIETY SCIENCE and COMMERCE COLLEGE FOR WOMEN,KLE SOCIETYS SCIENCE & COMMERCE COLLEGE,"Plot - No-29 , Sec-01",Kalamboli,Mumbai Suburban,410218
21058,Karnataka,"Bishop Cotton Women College, Field Marshal Kariyappa Road, Bangalore-25","No.19, 3rd Cross,","C.S.I. Compound, Mission Road,",Bangalore - 560 027,Bangalore,560027
16514,Tamil Nadu,Apollo Engineering College,Mevaloorkuppam,Valarpuram Post,Sriperumbudur Taluk,Kancheepuram,602105
12124,Uttar Pradesh,"ADARSH SHIKSHA MANDIR DEGREE COLLEGE, MASAULI, MANDA,","JAFARA,MASAULI",MANDA,ALLAHABAD,Allahabad,212306
26385,Chhatisgarh,"Pragati College, Raipur",Central Avenue,Choubey Colony,Raipur,Raipur,429001
46509,Maharashtra,LET SHRI MALLAJI AATRAM ARTS SCIENCE AND COMMERCE MULCHERA,AT-POST-TAH-MULCHERA,-----,MULCHERA,Gadchiroli,442707
24680,Uttrakhand,"Govt. Degree College, Chaubattakhal","Govt. Degree College, Chaubattakhal",Post-Chamnau,Chaubattakhal,Garhwal,246162
12557,Uttar Pradesh,"SIR MADAN LAL INSTITUTE OF EDUCATION, ALAMPUR HAUZ,",alampur hauz,agra road,etawah,Etawah,206001
29409,Punjab,"M. B. B. G. R. G. C. B.Ed Girls College, Mansowal",Mansowal,PO BINEWAL,GARHSHANKAR,Hoshiarpur,144523
38788,Rajasthan,"Aryaan Mahavidyalaya, Sikar","NAWALGARH ROAD, SIKAR",NA,SIKAR,Sikar,332001
34969,Madhya Pradesh,"SANT KANWARRAM GIRLS COLLEGE , DABRA","THAKUR BABA ROAD ,DABRA",DABRA,DABRA,Gwalior,475110
17516,Karnataka,"Government First Grade College, Arsikere","Jajur(post), B H Road",Arsikere(TQ),Arsikere-573103,Hassan,573103
11643,Kerala,"M C Varghese College of Arts & Science, Kumaranalloor",Mangalam Campus,Vettimukal P O,Ettumanoor,Kottayam,686631
8212,Kerala,"MET COLLEGE, NADAPURAM","Post Kallachi, PIN 673 506","Post Kallachi, PIN 673 506",Kallachi,Kozhikode,673506
10483,Punjab,"Akal College of Pharmacy and Technical Education, Mastuana",Sangrur Barnala Road,Mastuana Sahib,Sangrur,Sangrur,148001
21792,Chhatisgarh,"R. K. S. College, Newara-Tilda",KHARORA ROAD,RAJKUMAR PLAZA,KHARO ROAD TILDA,Raipur,493114
15262,Uttar Pradesh,JAGNNATH PRASAD MAHAVIDYALAYA KOTA MAHAMAYA NAGAR,VILL-KOTA POST-KOTA DIST. HATHRAS,HATHRAS,HATHRAS,Hatras,204101
45763,Tamil Nadu,"SACRED HEART COLLEGE OF NURSING (Inst. Code - 323), THANJAVUR",1006. KARAIKKAL ROAD,SAKKOTTAI.POST,KUMBAKONAM.TALUK,Thanjavur,612401
41213,Maharashtra,"Mahatama Gandhi Vidyamandirs Loknete Vyankatrao Hiray Mahavidyalaya Arts,Science & Commerce,Panchvati,Dist.Nashik 423003","Panchavati, Near Kannamwar Bridge, Mumbai- Agra Highway, Nashik-3",Nashik 422003.,Nashik,Nashik,422003
15164,Uttar Pradesh,CH.VEER BHAN SINGH MAHAVIDYALAYA CHATRIPUR MAINPURI,chaturipur post kaithauli,chaturipur post kaithauli,mainpuri,Mainpuri,205304
19510,Telangana,Joginapally B.R Pharmacy College,The Principal,"Yenkapally (V),Moinabad (M) Ranga Reddy (D)",Hyderabad,Rangareddy,500085
38806,Rajasthan,"Mahrishi Parashuram Mahila Mahavidyalaya, Alwar",AMBEDKAR COLONY,ISMILEPUR ROAD,KHAIRTHAL,Alwar,301404
11362,Himachal Pradesh,"Dean Dayal Mahesh Public College of Education, Sugh Bhatoli, P.O. Mandoli Distt Kangra","Deen Dayal Mahesh College of Education,Sugh Bhatoli,P.O.Mandoli",Tehsil Indora,Indora,Kangra,176022
27941,Punjab,"Om Prakash Memorial College of Education, Vill. Dyalpur, Tehsil Dhilwan, Kapurthala","Village Dyalpur, Near Kartarpur",NA,NA,Kapurthala,144803
8761,Bihar,J.M.D.P.L.M. College,Madhubani,NA,Madhubani,Madhubani,847211
43266,Jharkhand,"RINPAS, Kanke",Ranchi Institute of Neuro-Psychiatry & Allied Sciences (RINPAS),"Kanke, Ranchi - 834006 (Jharkhand)",RANCHI,Ranchi,834006
17562,Karnataka,"Sri Kaveri First Grade College, kuvempunagar","'K' Block, Adhichunchanagiri Road, Kuvempunagar,",NA,Mysore,Mysore,570023
